AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
497.403931,-640.851685,1303.937012,137.309479,-664.777893,1299.056885,432.268250,-294.355103,1200.338379,142.696060,-314.062592,1177.151245,361.844177,75.227150,1120.989990,197.129379,64.641312,1143.253174,3207066624.000000
497.192993,-641.232239,1303.022461,137.395401,-664.706726,1299.072266,432.450165,-294.370850,1198.830444,142.530182,-313.751648,1176.485718,362.442810,75.964508,1120.386353,197.482224,65.320213,1142.299316,3207100160.000000
497.015778,-641.277405,1303.473877,139.250717,-665.305176,1298.867920,432.679108,-294.209961,1199.300171,144.249939,-314.492737,1175.508911,362.898071,76.148529,1120.161011,197.919937,64.954758,1142.074707,3207133440.000000
496.579254,-640.881958,1302.687378,138.783554,-665.012817,1296.874878,431.530365,-293.818939,1198.442017,144.514954,-313.727020,1174.467896,361.648102,76.619560,1119.047852,196.519592,66.066284,1140.631592,3207200000.000000
497.186859,-641.684387,1303.761230,137.071793,-665.617615,1298.595093,431.920197,-294.274933,1199.099243,142.824631,-314.197205,1175.095337,362.020660,76.619804,1119.395996,196.615173,65.782333,1140.404663,3207233280.000000
496.892212,-641.192078,1303.273926,138.556488,-664.401917,1298.412598,431.710815,-294.059998,1198.474365,143.547424,-313.564178,1173.950073,361.666504,76.476036,1118.432373,196.362671,66.343773,1139.735962,3207266816.000000
496.939423,-641.335022,1302.698730,137.508591,-664.954163,1296.572632,431.925293,-294.059387,1197.339355,141.620132,-313.799988,1172.168335,362.266266,76.867050,1117.432129,196.902359,66.123230,1138.911499,3207333376.000000
496.459839,-640.748840,1301.853882,137.474136,-664.402588,1295.908325,431.675446,-293.836365,1196.166626,141.529510,-313.591949,1171.405884,362.042023,76.865974,1116.655029,196.785446,66.005844,1137.883423,3207366656.000000
496.299622,-640.363708,1302.143677,137.435715,-663.601074,1295.068115,432.052795,-293.966187,1195.112915,141.225616,-313.444946,1169.297852,362.988007,76.593590,1115.409424,197.940735,65.895638,1137.644653,3207433472.000000
495.672058,-641.289978,1300.850342,137.417221,-664.864868,1295.746704,432.193115,-293.778870,1195.483154,140.809784,-314.333252,1169.706665,364.908936,77.489296,1115.347290,199.616043,64.998459,1136.268188,3207466752.000000
495.572662,-641.529236,1300.196655,137.708252,-664.084412,1296.292603,432.058350,-294.353516,1193.992676,140.914597,-313.958038,1169.333496,364.710205,77.070503,1114.992554,199.483246,65.401566,1136.643433,3207500032.000000
495.503174,-639.471985,1301.684326,137.592285,-663.776733,1296.822266,431.786133,-292.963562,1193.705688,140.756577,-314.141998,1168.741211,363.688385,78.126762,1114.176392,198.537872,65.201744,1135.423340,3207566592.000000
495.504242,-639.485352,1301.655640,137.593094,-663.788086,1296.806152,431.784485,-292.970612,1193.692017,140.757919,-314.148773,1168.731812,363.687012,78.123642,1114.170288,198.535812,65.197929,1135.418335,3207600128.000000
495.507111,-640.335632,1301.268799,137.618347,-664.268616,1295.436646,431.935822,-294.372345,1190.635864,139.555344,-314.259827,1167.618530,364.169647,77.463028,1113.059570,198.942688,65.158501,1134.960815,3207633408.000000
495.181732,-638.907104,1300.615967,137.131851,-663.395996,1294.190308,431.399445,-292.916595,1192.122192,140.201981,-313.435181,1167.962891,363.433044,77.804848,1112.404541,198.396210,65.417023,1133.700073,3207666688.000000
494.806122,-639.683838,1298.766724,137.285019,-663.581055,1293.782471,431.408478,-293.885529,1190.246948,141.017426,-313.790009,1167.815552,363.408661,77.163536,1113.341553,198.362595,64.960258,1133.805908,3207733504.000000
495.360687,-640.023376,1300.008667,137.474213,-663.898193,1294.813843,431.738129,-294.350433,1189.488647,139.731400,-314.077515,1167.362915,363.275421,77.197472,1112.698120,198.127213,65.143974,1134.302246,3207766784.000000
494.995941,-640.153259,1298.626099,137.610626,-663.245544,1295.956421,431.240417,-293.617706,1191.447998,139.794144,-313.873047,1167.731323,363.384674,77.429352,1112.534790,198.298462,65.101967,1133.918091,3207800064.000000
495.359131,-640.439880,1300.407715,137.741776,-663.961182,1296.979492,431.497742,-294.362274,1190.358765,139.799957,-314.140137,1168.701538,363.563538,77.603958,1113.651978,198.261856,65.305367,1134.923340,3207866624.000000
